2026-04-15 10:04:21,636 INFO - Filling in the empty chair values
2026-04-15 10:04:21,636 INFO - Resetting the index
2026-04-15 10:04:21,637 INFO - Inserting revenue column
2026-04-15 10:04:21,638 INFO - Adding month column
2026-04-15 10:04:21,641 INFO - Exporting Cleaned Dataset
2026-04-15 10:04:21,642 INFO - Data Cleaning Complete
2026-04-15 10:04:21,654 INFO - Reading Cleaned Data for Sales by Region Aggregation
2026-04-15 10:04:21,658 INFO - Aggregating Sales by Region
2026-04-15 10:04:21,666 INFO - Saving to sales_by_region.csv
2026-04-15 10:04:21,670 INFO - Reading Cleaned Data for Sales by Product Aggregation
2026-04-15 10:04:21,674 INFO - Aggregating Sales by Product
2026-04-15 10:04:21,678 INFO - Saving to sales_by_product.csv
2026-04-15 10:04:21,682 INFO - Reading Cleaned Data for Monthly Revenue Aggregation
2026-04-15 10:04:21,686 INFO - Aggregating Monthly Revenue
2026-04-15 10:04:21,690 INFO - Saving to monthly_revenue.csv
2026-04-15 10:04:21,695 INFO - Reading Cleaned Data for Salesperson Performance Aggregation
2026-04-15 10:04:21,698 INFO - Aggregating Salesperson Performance
2026-04-15 10:04:21,704 INFO - Saving to salesperson_performance.csv
2026-04-15 10:04:21,704 INFO - Data Cleaning and Transformation Complete
2026-04-15 10:04:34,365 INFO - Loading the Uncleaned Dataset
2026-04-15 10:04:34,376 ERROR - File not found
2026-04-15 10:04:34,376 INFO - Viewing the different data types in the document
2026-04-15 10:04:34,377 INFO - Changing date datatype from string to datetime
2026-04-15 10:04:34,398 INFO - Changing from integer to float (decimal)
2026-04-15 10:04:34,399 INFO - Rechecking data types
2026-04-15 10:04:34,402 INFO - Looking for duplicates
2026-04-15 10:04:34,404 INFO - Dropping duplicated entries
2026-04-15 10:04:34,407 INFO - Counting for empty rows in the dataframe
2026-04-15 10:04:34,408 INFO - Showcasing specific empty rows
2026-04-15 10:04:34,408 INFO - Filling in the empty salesperson rows
2026-04-15 10:04:34,412 INFO - Calculating the average number of chairs
2026-04-15 10:04:34,412 INFO - Filling in the empty chair values
2026-04-15 10:04:34,414 INFO - Resetting the index
2026-04-15 10:04:34,414 INFO - Inserting revenue column
2026-04-15 10:04:34,415 INFO - Adding month column
2026-04-15 10:04:34,419 INFO - Exporting Cleaned Dataset
2026-04-15 10:04:34,419 INFO - Data Cleaning Complete
2026-04-15 10:04:34,432 INFO - Reading Cleaned Data for Sales by Region Aggregation
2026-04-15 10:04:34,436 INFO - Aggregating Sales by Region
2026-04-15 10:04:34,444 INFO - Saving to sales_by_region.csv
2026-04-15 10:04:34,448 INFO - Reading Cleaned Data for Sales by Product Aggregation
